105
I11	55928.84980	60934.62122	56428.64027	54979.45932	65475.20218	54202.06884	56279.14503	54813.47837	55107.48789	56090.69741	71798.01170	56633.99265	54075.97361	54823.77361	56565.48789	58261.85932	52823.80218	54188.25932	52613.59265	55664.07837	56333.45932	56424.06884	58334.28789	56671.96408	56701.04027	56396.72599	52909.86884	56047.74503	65420.35456	55841.37361	54126.59265	55968.17361	56222.08789	54189.08789	55903.54503	55062.03075	56709.35456	55961.60218	52761.82122	54520.57361	55622.39265	54146.73551	53834.94503	56427.95456	56474.50694	56178.87837	55893.12599	52782.71646	54202.21170	54519.45932	54645.64980	56561.53551	54408.04027	56376.28789	54049.61170	54071.52599	54489.81170	56489.08789	56393.61170	53738.91646	56376.55456	53800.03075	55876.76408	56394.47837	55524.07837	57020.26884	54758.83075	56670.00218	53771.53551	53999.22122	55036.19265	58623.49741	54352.37361	56875.65932	54357.17361	56590.42122	55134.37361	56449.66884	57908.03075	56604.63075	55950.22122	54168.82122	56273.24980	56710.79265	55630.38313	54647.58313	57213.60218	55884.54503	56024.17361	54274.62122	52600.38313	56093.10694	54550.04027	52712.01170	53486.03075	53791.15456	53431.01170	56692.40218	53407.73551	54610.71646	54656.51646	54672.34503	54108.64980	54741.95456	56265.37361
I12	61542.83075	56969.60218	66240.62122	59233.44027	56901.18313	56445.04980	67262.12599	57752.45932	62373.46884	64441.67837	56633.99265	78267.97361	57011.95456	57245.75456	62502.46884	56566.84027	55911.78313	58416.24027	55833.57361	61731.05932	66087.44027	62623.04980	56411.26884	67989.94503	63484.02122	55859.70694	55672.84980	65953.72599	56891.33551	61840.35456	56906.57361	61923.15456	62035.06884	57315.06884	64676.52599	62976.01170	64484.33551	61927.58313	56183.80218	57373.55456	56038.37361	57449.71646	56613.92599	65680.93551	65470.48789	64640.85932	62697.10694	55753.69741	58890.19265	57411.44027	57799.63075	69829.51646	57266.02122	70758.26884	56506.59265	56885.50694	57659.79265	66706.06884	65864.59265	56425.89741	66187.53551	56518.01170	61353.74503	65631.45932	62061.05932	56413.24980	59575.81170	66513.98313	56369.51646	56468.20218	58289.17361	56300.47837	57276.35456	68878.64027	61420.15456	63420.40218	63726.35456	70833.64980	56432.01170	63095.61170	56616.20218	57226.80218	64686.23075	64927.77361	62430.36408	57315.56408	67379.58313	63858.52599	65629.15456	57382.60218	55951.36408	65991.08789	57549.02122	55878.99265	56192.01170	56908.13551	56089.99265	66537.38313	60987.71646	57622.69741	57576.49741	63869.32599	61746.63075	55974.93551	66696.35456
I13	56675.81170	54605.58313	56962.60218	55242.42122	54059.16408	53974.03075	57114.10694	57594.44027	56591.44980	56536.65932	54075.97361	57011.95456	72267.93551	55740.73551	56939.44980	54008.82122	53591.76408	54916.22122	53295.55456	56165.04027	56705.42122	56627.03075	53807.24980	57124.92599	57209.00218	53427.68789	53607.83075	56487.70694	54253.31646	56739.33551	54443.55456	56627.13551	56539.04980	62683.04980	56231.50694	60752.99265	57137.31646	56644.56408	53370.78313	57240.53551	53836.35456	57910.69741	54235.90694	56862.91646	57016.46884	56747.84027	56239.08789	53700.67837	54797.17361	58847.42122	61365.61170	56831.49741	54731.00218	56837.24980	54333.57361	55166.48789	61379.77361	56901.04980	56964.57361	53981.87837	57054.51646	53869.99265	56540.72599	57112.44027	55719.04027	53925.23075	59310.79265	56897.96408	54134.49741	54064.18313	58915.15456	53563.45932	59231.33551	57475.62122	54659.13551	57312.38313	56429.33551	56957.63075	54219.99265	57294.59265	54123.18313	56046.78313	56832.21170	56885.75456	55952.34503	57910.54503	57699.56408	56418.50694	56475.13551	56648.58313	53534.34503	56467.06884	57854.00218	53536.97361	53863.99265	54253.11646	53903.97361	57107.36408	53778.69741	58337.67837	57170.47837	58555.30694	54611.61170	53832.91646	56919.33551
I14	57113.61170	54960.38313	57197.40218	59668.22122	54643.96408	54488.83075	57118.90694	57879.24027	56730.24980	57071.45932	54823.77361	57245.75456	55740.73551	69939.53551	57540.24980	54567.62122	53768.56408	55428.02122	54012.35456	56846.84027	57166.22122	57354.83075	54704.04980	57308.72599	57863.80218	53767.48789	54070.63075	56733.50694	55260.11646	56844.13551	62865.35456	57087.93551	57082.84980	55607.84980	56804.30694	56549.79265	57548.11646	57151.36408	53818.58313	57811.33551	54074.15456	56974.49741	60781.70694	57165.71646	57213.26884	57209.64027	57162.88789	54120.47837	55341.97361	55714.22122	57493.41170	57367.29741	62293.80218	56981.04980	60823.37361	58675.28789	57017.57361	57363.84980	57109.37361	60859.67837	57146.31646	58932.79265	57015.52599	57355.24027	56554.84027	54455.03075	56266.59265	57000.76408	58844.29741	54286.98313	58651.95456	54644.25932	56943.13551	57581.42122	54932.93551	57747.18313	57947.13551	57141.43075	54713.79265	57683.39265	54821.98313	60642.58313	57185.01170	57491.55456	56660.14503	57414.34503	57593.36408	56763.30694	56872.93551	58388.38313	53779.14503	57136.86884	57840.80218	53629.77361	60804.79265	59978.91646	58437.77361	57499.16408	54055.49741	56869.47837	58086.27837	56179.10694	54818.41170	54057.71646	57060.13551
I15	69379.32599	56982.09741	64839.11646	60721.93551	56641.67837	56339.54503	65009.62122	58069.95456	60270.96408	64445.17361	56565.48789	62502.46884	56939.44980	57540.24980	78138.96408	56511.33551	55541.27837	61954.73551	55609.06884	65001.55456	64206.93551	68148.54503	56112.76408	62051.44027	69660.51646	55885.20218	56101.34503	63232.22122	56634.83075	66399.84980	56852.06884	66714.64980	66155.56408	57377.56408	63282.02122	59626.50694	64611.83075	66174.07837	56076.29741	57614.04980	56147.86884	57131.21170	56675.42122	65321.43075	66985.98313	63959.35456	67297.60218	56007.19265	61519.68789	57372.93551	57689.12599	62288.01170	57330.51646	62547.76408	56909.08789	56772.00218	57649.28789	64424.56408	65368.08789	56484.39265	65332.03075	56483.50694	65794.24027	65393.95456	66436.55456	56467.74503	62015.30694	64953.47837	56368.01170	56306.69741	58025.66884	56472.97361	57250.84980	61877.13551	58463.64980	66789.89741	60127.84980	61875.14503	56152.50694	68133.10694	56499.69741	56812.29741	64086.72599	65162.26884	67802.85932	57466.05932	63356.07837	64144.02122	64003.64980	57481.09741	55706.85932	65715.58313	57734.51646	55857.48789	56277.50694	56697.63075	56073.48789	65923.87837	57246.21170	57349.19265	57409.99265	59285.82122	57948.12599	55974.43075	66042.84980
I16	56208.69741	58929.46884	56517.48789	55167.30694	57739.04980	54504.91646	56562.99265	54944.32599	55364.33551	56327.54503	58261.85932	56566.84027	54008.82122	54567.62122	56511.33551	73296.70694	52946.64980	54518.10694	52842.44027	56068.92599	56482.30694	56682.91646	55702.13551	56529.81170	56847.88789	54768.57361	53210.71646	56336.59265	58050.20218	55977.22122	53936.44027	56083.02122	56504.93551	54252.93551	56044.39265	55465.87837	56711.20218	56554.44980	53296.66884	54369.42122	55806.24027	54336.58313	53663.79265	56817.80218	56263.35456	56464.72599	56231.97361	53146.56408	54624.05932	54310.30694	54758.49741	56409.38313	54304.88789	56464.13551	54214.45932	53845.37361	54437.65932	56598.93551	56463.45932	53873.76408	56442.40218	53541.87837	56063.61170	56507.32599	55797.92599	60158.11646	55164.67837	56805.84980	53840.38313	53597.06884	55466.04027	59200.34503	54152.22122	56936.50694	54495.02122	57270.26884	55485.22122	56584.51646	57112.87837	56934.47837	56208.06884	54239.66884	56325.09741	56733.64027	55885.23075	54846.43075	57248.44980	56487.39265	56469.02122	54287.46884	53130.23075	55902.95456	54754.88789	52730.85932	53591.87837	53913.00218	53350.85932	56667.24980	53211.58313	54568.56408	54517.36408	54785.19265	54100.49741	53772.80218	56746.22122
I17	55008.64027	53544.41170	55758.43075	54434.24980	53046.99265	52936.85932	55548.93551	54004.26884	54585.27837	56997.48789	52823.80218	55911.78313	53591.76408	53768.56408	55541.27837	52946.64980	70205.59265	56831.04980	60017.38313	54975.86884	55922.24980	55601.85932	52833.07837	55842.75456	56079.83075	52241.51646	57729.65932	55609.53551	52972.14503	55137.16408	53595.38313	55290.96408	55533.87837	53480.87837	55406.33551	54663.82122	55795.14503	55223.39265	52498.61170	53962.36408	52361.18313	53637.52599	53263.73551	55902.74503	55855.29741	55466.66884	55263.91646	58350.50694	54281.00218	53698.24980	54071.44027	55730.32599	53803.83075	55687.07837	53361.40218	53451.31646	53590.60218	55814.87837	55782.40218	53439.70694	55683.34503	53540.82122	55238.55456	55826.26884	54918.86884	52737.05932	53736.62122	55925.79265	53456.32599	52836.01170	54433.98313	52450.28789	53742.16408	56354.44980	53992.96408	55923.21170	54523.16408	56135.45932	52949.82122	55930.42122	52924.01170	53558.61170	55753.04027	55927.58313	55060.17361	53509.37361	55876.39265	55577.33551	55463.96408	53739.41170	58836.17361	55720.89741	53750.83075	57715.80218	53192.82122	53694.94503	52869.80218	55932.19265	53212.52599	53707.50694	53832.30694	54106.13551	56151.44027	54291.74503	55684.16408
I18	64181.09741	54466.86884	58643.88789	56793.70694	54282.44980	54229.31646	61491.39265	55604.72599	56910.73551	59499.94503	54188.25932	58416.24027	54916.22122	55428.02122	61954.73551	54518.10694	56831.04980	70170.50694	56989.84027	59497.32599	58898.70694	63392.31646	53856.53551	58322.21170	62135.28789	53814.97361	56770.11646	58195.99265	54424.60218	59547.62122	55101.84027	61703.42122	60118.33551	55197.33551	58057.79265	56588.27837	59182.60218	61194.84980	53662.06884	55274.82122	53810.64027	55076.98313	54785.19265	59194.20218	58881.75456	60165.12599	62559.37361	55710.96408	56598.45932	55270.70694	55569.89741	58228.78313	55427.28789	58021.53551	54899.85932	54579.77361	55339.05932	59147.33551	59122.85932	54887.16408	60037.80218	54742.27837	58662.01170	59918.72599	60750.32599	54211.51646	57498.07837	58137.24980	54786.78313	54089.46884	55821.44027	53995.74503	55204.62122	59255.90694	55670.42122	60758.66884	56682.62122	58490.91646	54146.27837	59989.87837	54327.46884	55078.06884	59671.49741	59716.04027	60845.63075	55089.83075	58559.84980	58830.79265	60466.42122	55245.86884	56788.63075	59057.35456	55438.28789	56167.25932	54654.27837	55075.40218	54519.25932	59792.64980	54710.98313	55210.96408	55110.76408	56725.59265	56264.89741	55286.20218	59798.62122
I19	55013.43075	53473.20218	55690.22122	54743.04027	52715.78313	52865.64980	55613.72599	53939.05932	54507.06884	56219.27837	52613.59265	55833.57361	53295.55456	54012.35456	55609.06884	52842.44027	60017.38313	56989.84027	69649.17361	55087.65932	55826.04027	55568.64980	52599.86884	55790.54503	56188.62122	52041.30694	58234.44980	55705.32599	53180.93551	55263.95456	54238.17361	55151.75456	55445.66884	53212.66884	55466.12599	54588.61170	55809.93551	55364.18313	52270.40218	53837.15456	52451.97361	53563.31646	53600.52599	55729.53551	55820.08789	55321.45932	55327.70694	56809.29741	54387.79265	53383.04027	53984.23075	55562.11646	54450.62122	55635.86884	53776.19265	53313.10694	53615.39265	55946.66884	55591.19265	53535.49741	55772.13551	53317.61170	55394.34503	55972.05932	55127.65932	52562.84980	53687.41170	55862.58313	53411.11646	52520.80218	54133.77361	52216.07837	53513.95456	56548.24027	53914.75456	55907.00218	54557.95456	56092.24980	52814.61170	55814.21170	52913.80218	53944.40218	55759.83075	55917.37361	55161.96408	53375.16408	56043.18313	55406.12599	55386.75456	53576.20218	58124.96408	55661.68789	53723.62122	57442.59265	53440.61170	53648.73551	53084.59265	55745.98313	53396.31646	53596.29741	53774.09741	54145.92599	55688.23075	54281.53551	55561.95456
I20	63169.91646	56195.68789	64941.70694	60796.52599	55770.26884	55537.13551	62606.21170	57568.54503	60249.55456	63159.76408	55664.07837	61731.05932	56165.04027	56846.84027	65001.55456	56068.92599	54975.86884	59497.32599	55087.65932	76625.14503	64447.52599	66648.13551	55437.35456	62145.03075	66184.10694	55289.79265	55212.93551	63217.81170	55807.42122	64881.44027	56089.65932	66793.24027	67779.15456	56892.15456	63178.61170	59786.09741	65478.42122	66942.66884	55014.88789	56759.64027	55621.45932	56760.80218	55981.01170	64398.02122	63382.57361	65507.94503	64045.19265	55289.78313	60498.27837	57060.52599	57166.71646	61511.60218	56782.10694	62570.35456	56323.67837	56405.59265	57305.87837	64607.15456	63723.67837	55996.98313	64139.62122	56091.09741	65880.83075	64843.54503	65893.14503	55798.33551	61106.89741	63588.06884	56066.60218	55676.28789	57500.25932	55832.56408	56688.44027	62554.72599	58556.24027	66730.48789	59564.44027	61197.73551	55986.09741	65403.69741	55573.28789	56356.88789	64663.31646	65843.85932	66303.44980	56843.64980	62721.66884	64616.61170	63509.24027	56749.68789	55583.44980	64506.17361	57281.10694	55435.07837	55829.09741	56328.22122	55817.07837	64732.46884	56517.80218	57078.78313	56979.58313	59045.41170	57592.71646	55240.02122	63944.44027
